Name,Revenue,HQ Location,LinkedIn URL,Website,Company description,Country,Revenue_M,Main Broker,Main Insurer,Hubspot
Q4 Aviation ltd,1888002.0,"Cyprus, Limassol, Limassol, 5 Ayiou Myronos Street, 4154",https://www.linkedin.com/company/q4-aviation-ltd,www.q4aviation.com,"Aviation solutions provider based in Cyprus operating globally. Charters of privates jets and commercial airliners, leases ACMI, spare parts and engines Air-Ambulance services.",Cyprus,1.888002,,,
STAFFHUBAERO LIMITED,1861527.0,"Cyprus, Nicosia, Nicosia, 14 Andrea Michalakopoulou, 1075",https://www.linkedin.com/company/staffhubaero-limited,staffhubaero.com,"STAFFHUBAERO LIMITED – dynamic and fast-growing personnel supplier to the global aviation industry. We successfully implement all new ideas, strategies and approaches related to long-term partnership. Thanks to the feedback of our clients and the years of experience of our team, we are convinced that the possibility of providing a pool of services is a huge time and often financial savings for our clients and partners. In addition to recruitment services, we provide high-end cloud-based outsource solutions to optimize day-to-day tasks, crew training services, and Aviation Insurance services that meet the best market requirements. Our goal is to become not the largest, but the most reliable partner for both Clients and Candidates. Our values are: Dignity of Personality, Highest quality and Excellent service.",Cyprus,1.861527,,,
Meton CAMO Aviation Services Ltd,1487317.0,"Cyprus, Nicosia, Nicosia, 20 Themistokli Dervi Streetmyrna Court, 1066",https://www.linkedin.com/company/meton-skies,www.metoncamo.com,"Counting almost 40 years of experience in the aviation industry, Meton CAMO Aviation Ltd offers tailor-made solutions to all commercial and business aircraft owners, whether you are located in Greece, Cyprus or anywhere in the world. We offer support 24/7 all year round, undertaking assignments and projects across the globe that ensure the safety and airworthiness of your assets.",Cyprus,1.487317,,,
TTErcanairport,1267958.0,"Cyprus, Nicosia, Nicosia, 99100",https://www.linkedin.com/company/ttercanairport,ercanairport.aero,,Cyprus,1.267958,,,
Hungair Travel,1258668.0,"Cyprus, Nicosia, Nicosia, 5 Deligiorgi Street Lapithio Megaro Cy-1066",https://www.linkedin.com/company/hungair-travel,www.hungair.com,"Hungair Travel has been operating in Cyprus since 1999.  As the GSA for Malév Hungarian Airlines for Ticketing and Cargo from the company's creation until the airline's demise in 2012, Hungair Travel has gained considerable knowledge with regards to the Hungarian and Central European market. It is still the first point of contact for many Cypriot organisations and tourist agencies when dealing with the area and continues to promote Hungary to the Cypriot market successfully. It is the parent company of Discovery Travel which is an IATA accredited travel agent. Hungair is an independent company with strong relations to Cypriot Tour Operators and Travel Agents and a big pool of direct contacts and business clients, good connections to the local media and local online presence including following to social media (Facebook and Twitter).",Cyprus,1.258668,,,
Jet O'Clock,1258668.0,"Cyprus, Pafos, Paphos International Airport",https://www.linkedin.com/company/jetoclock,www.jetoclock.com,,Cyprus,1.258668,,,
AllTime Aviation Ltd,1258668.0,"Cyprus, Limassol, Limassol, 114 Antoni Loukaide Str., 3031",https://www.linkedin.com/company/alltime-aviation-ltd,www.alltimeaviation.com,"What we have accomplished in the last four years, and the successful growth of AllTime Aviation is due to the in-depth experience we have in airline operations.  We recognise what is realistic and possible, and most importantly, what is not. We have been in the past a Lessor, a Lessee, as well as a tour operator, giving us the knowledge to avoid surprises on either side of a business transaction. Our track record proves that our hands-on approach to every case, followed by fact-based solutions, is accredited by our clients.   We recognise what it takes to be successful and we strive to make it happen for you.  By leveraging our team’s knowledge and expertise in aircraft charter and re-marketing, operations, sales, and regulatory compliance, we are confident that we can deliver the best possible solution.",Cyprus,1.258668,,,
Vortices Aviation,1258668.0,"Cyprus, Larnaka, Larnaca, 7000",https://www.linkedin.com/company/fly-me-direct,www.flymedirect.com,"Vortices Aviation is a Cyprus Company. Centrally based in the Mediterranean. Solutions for Airlines, Companies, and Personnel. • Personnel Supply • Aviation Training • Aircraft Services • Recruitment Providing the highest standards, ensuring complete operational safety, extremely effective and reliable services to all our Clients. Our vast experience in the Aviation industry fulfils your exact demands, complemented by our ethic to efficiently conduct your requests. Vortices Aviation is a professional service provider in the aviation industry. Dedicated to providing exceptional services and solutions, working alongside you at every step. With a passion for everything aviation and a commitment to excellence. We take pride in offering high standard aviation services tailored to meet your requirements. Proactive innovative aviation company, we are driven by safety and efficiency. Management are skilled aviation enthusiasts with experience from active Airlines. Personnel Supply to your company, providing you with Professional Air Crew. You gain Crew/Personnel without issues, making operations more efficient and saving you money.   Aviation Training packages include Type Ratings, Base Training, and Line Training. Build your professional Jet Hours and start your career. Aircraft Services include being able to Charter a Jet to travel in comfort to a bespoke destination. Including being treated like the VIP that you are. Recruitment for experienced or newly qualified Aircrew, who are requiring a new Airline or Company to operate for. We have various positions available throughout the year with associated Airlines. VORTICES AVIATION New Clients call:   +357 800 77000 Existing Clients call:   +357 777 888 24 Larnaka Office call:   +357 24 03 05 03 WhatsApp/Message us on:   +357 97 737 320 Email us on:   info@flymedirect.com Browse us on:   www.FlyMeDirect.com",Cyprus,1.258668,,,
Return2Service,1239430.0,"Cyprus, Nicosia, Nicosia",https://www.linkedin.com/company/return2service,www.return2service.net,"R2S – Return2Service Ltd, is a global provider of aircraft technical support and management services.  Manned by European Part 66 licensed engineers with over 50 years of combined experience, we specialize in aircraft re-deliveries, CAMO support, aircraft repossession, end of lease inspections, MCC / AOG 24/7 Support, procurement and comprehensive aviation technical management.  We deliver tailor-made solutions to complex technical challenges, helping aircraft operators, owners, and financiers worldwide overcome operational and financial challenges.",Cyprus,1.23943,,,
Balance Aviation,991544.0,"Cyprus, Limassol, Limassol, 10 Aginoros",https://www.linkedin.com/company/balance-aero,www.balance.aero,"An Authorised Pilatus Sales and Service Centre, Balance Aviation is a team of professionals with decades of experience in sales and an aircraft support of efficient and safe operation of Pilatus aircraft in our region. Headquartered in Limassol, Cyprus, the company also has an office in Almaty, Kazakhstan.",Cyprus,0.991544,,,
Cargobooking365.com,961596.0,"Cyprus, Limassol, Limassol",https://www.linkedin.com/company/cargo-booking-365,cargobooking365.com,"Access to the best real-time air cargo rates and simplified bookings is now live in the Russian market with the launch of a new startup, Cargobooking365.com. The first cargo rates scanner of its kind dedicated solely to Russian businesses and citizens, the online platform serves to lower the bar to entry for competitive and timely air cargo rates to help users minimize their spending on booking air shipments.",Cyprus,0.961596,,,
CyproAir,629334.0,"Cyprus, Nicosia, Nicosia",https://www.linkedin.com/company/cyproair,www.cyproair.com,Airline connecting the world through out.,Cyprus,0.629334,,,
DME Limited,629334.0,"Cyprus, Nicosia, Nicosia",https://www.linkedin.com/company/dme-limited,www.domodedovo.ru,,Cyprus,0.629334,,,
AllTime Private Jets,629334.0,"Cyprus, Limassol, Limassol, 3031",https://www.linkedin.com/company/atajets,atajets.com,"AllTime Private Jets, is a Cyprus established private aircraft management company and charter operator that is dedicated to deliver high quality service to its customers. Our team of experts is here 24/7 to assist and ensure customer satisfaction.",Cyprus,0.629334,,,
Henley Travel,495772.0,"Cyprus, Limassol, Limassol, 4043",https://www.linkedin.com/company/henley-travel-ltd,www.henleytravel.com,"Henley Travel Ltd is fully bonded and an IATA accredited agent, specifically servicing the complex and always changing travel requirements of the marine/shipping industry and corporate travel, worldwide. With our IATA licence we are able to issue air tickets with all major airlines, on a 24 hour basis, 7 days a week. Special marine fares negotiated with the airlines, allow Henley to find the best and most flexible fare and flights for the destination needed. Given the fluid nature of marine travel many of our fares allow flexibility for the traveller, with no penalties incurred for changes.",Cyprus,0.495772,,,
KK-Aviation Ltd,495772.0,"Cyprus, Limassol, Limassol, 3021",https://www.linkedin.com/company/kk-aviatio,www.kk-aviation.com,KK-Aviation Ltd,Cyprus,0.495772,,,
Theotokos Travel,495772.0,"Cyprus, Strovolos, 37a Stasinou, 2003",https://www.linkedin.com/company/theotokos-travel,www.theotokostravel.com,,Cyprus,0.495772,,,
